AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL,MEAN-MAXSIM
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-33-1,Implémenter un design pattern MVC,0,0.3263347745
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-33-2,Utiliser la délégation d’événement,0,0.1697469950
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-40-1,Sérialiser et désérialiser des objets,0,0.3128894567
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-40-2,Prendre en compte la sensibilité des données,0,0.3271780610
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-1,Choisir les types,0,0.4799357951
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-2,Définir des types,0,0.5666071773
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-3,Créer une classe,0,0.3234060407
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-4,Gérer l’instanciation/destruction d’un objet,0,0.2833743691
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-5,Gérer la visibilité des membres,0,0.1064681113
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-6,Utiliser l’attribut this et les constructeurs this,0,0.2947562337
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-7,Créer/Utiliser des membres d’instances/classes,0,0.2400601357
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-8,Organiser le développement,0,0.2063317597
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-9,Compiler du code java avec et sans bibliothèques,0,0.2448328733
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-10,Exécuter du code java avec et sans bibliothèque,0,0.2554625273
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-11,Créer et manipuler des types énumérés,0,0.4391226172
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-12,Gestion de l’héritage,0,0.2562160790
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-13,Choisir la composition ou l’héritage,0,0.2673419714
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-14,Gérer le polymorphisme,0,0.2503710091
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-15,Manipuler super en attribut et en constructeur,0,0.2387073189
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-16,Utiliser des classes abstraites ou des interfaces,0,0.3443851471
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-17,Créer des classes de données simple,0,0.4363094568
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-18,Mettre en place une gestion/nomenclature d’erreur,0,0.3241946995
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-19,Lancer/Propager/Attraper des exceptions,0,0.2609577179
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-20,Expliciter les exceptions,0,0.2870277464
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-21,Comprendre l’introspection,0,0.3526376784
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-22,Utiliser l’introspection,0,0.3100270927
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-23,Concevoir une interface graphique,0,0.3262678683
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-52-1,Choisir le bon type de collection,0,0.1918130517
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-1,Utiliser la Généricité,0,0.1881001890
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-2,Créer des types génériques,0,0.4207766950
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-3,Créer des méthodes génériques,0,0.3543552756
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-4,Utiliser des lambdas expressions,0,0.2466659546
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-5,Comprendre le fct des Stream de données,0,0.2907173932
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-22,Créer des classes/interfaces incomplètes,0,0.2826235294
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-54-3,Utiliser les IO,0,0.2399124205
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-54-4,Utiliser les flux standards,0,0.2821539044
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-1,Création de tests unitaires,0,0.3151433468
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-2,Utiliser la notion de contrats simples et combinés,0,0.2751583159
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-3,Créer des fixtures,0,0.2830630541
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-4,Créer et utiliser les suites de tests,0,0.3352029920
specifier-1.2,Décomposer et organiser un processus,PROGAV-33-1,Implémenter un design pattern MVC,0,0.3088374436
specifier-1.2,Décomposer et organiser un processus,PROGAV-33-2,Utiliser la délégation d’événement,0,0.1785820127
specifier-1.2,Décomposer et organiser un processus,PROGAV-40-1,Sérialiser et désérialiser des objets,0,0.3246535659
specifier-1.2,Décomposer et organiser un processus,PROGAV-40-2,Prendre en compte la sensibilité des données,0,0.0327194110
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-1,Choisir les types,0,0.2009061128
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-2,Définir des types,0,0.2538263500
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-3,Créer une classe,0,0.3834073842
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-4,Gérer l’instanciation/destruction d’un objet,0,0.3854378164
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-5,Gérer la visibilité des membres,0,0.0658767968
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-6,Utiliser l’attribut this et les constructeurs this,0,0.2293286324
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-7,Créer/Utiliser des membres d’instances/classes,0,0.2100943178
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-8,Organiser le développement,0,0.5607506633
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-9,Compiler du code java avec et sans bibliothèques,0,0.2359336615
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-10,Exécuter du code java avec et sans bibliothèque,0,0.1822266728
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-11,Créer et manipuler des types énumérés,0,0.3381889462
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-12,Gestion de l’héritage,0,0.2268485278
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-13,Choisir la composition ou l’héritage,0,0.3160556257
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-14,Gérer le polymorphisme,0,0.2598712444
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-15,Manipuler super en attribut et en constructeur,0,0.2438174337
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-16,Utiliser des classes abstraites ou des interfaces,0,0.3163741827
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-17,Créer des classes de données simple,0,0.2893884182
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-18,Mettre en place une gestion/nomenclature d’erreur,0,0.3816348314
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-19,Lancer/Propager/Attraper des exceptions,0,0.1748569161
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-20,Expliciter les exceptions,0,0.1819059849
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-21,Comprendre l’introspection,0,0.2320549041
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-22,Utiliser l’introspection,0,0.2016085386
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-23,Concevoir une interface graphique,0,0.3527277112
specifier-1.2,Décomposer et organiser un processus,PROGAV-52-1,Choisir le bon type de collection,0,0.1048905924
specifier-1.2,Décomposer et organiser un processus,PROGAV-53-1,Utiliser la Généricité,0,0.1436952055
